model,arm,task,lang,press,kept,sample_id,origin,n_candidates,contains_any_exact,contains_any_near,contains_any_novel,contains_target_exact,contains_target_near,target_near_is_truncation,target_near_is_prefix,official_correct
llama31-8b,qa,niah_none,ko,none,1.0,4,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,none,1.0,5,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,6,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,7,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,8,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,none,1.0,9,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,10,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,11,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,13,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,14,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,15,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,16,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,17,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,19,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,20,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,21,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,22,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,23,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,24,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,25,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,26,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,27,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,28,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,29,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,30,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,31,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,33,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,34,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,35,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,none,1.0,36,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,none,1.0,37,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,38,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,39,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,40,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,42,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,none,1.0,43,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,45,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,46,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,47,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,48,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,52,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,53,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,none,1.0,54,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,55,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,none,1.0,56,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,57,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,58,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,none,1.0,59,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,60,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,61,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,none,1.0,62,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,63,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,64,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,65,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,66,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,67,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,none,1.0,68,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,70,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,71,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,72,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,73,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,75,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,77,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,78,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,80,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,81,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,82,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,none,1.0,83,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,84,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,none,1.0,86,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,87,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,none,1.0,88,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,89,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,90,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,91,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,92,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,none,1.0,93,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,94,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,none,1.0,95,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,96,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,97,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,98,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,none,1.0,99,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,0,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,1,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,2,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,3,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,4,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,5,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,6,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,7,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,8,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,9,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,11,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,12,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,13,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,14,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,15,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,16,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,17,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,18,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,19,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,20,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,21,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,22,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,23,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,24,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,25,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,26,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,27,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,28,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,29,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,30,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,31,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,32,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,33,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,34,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,35,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,36,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,37,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,38,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,39,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,40,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,41,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,42,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,43,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,44,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,45,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,46,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,47,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,48,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,49,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,50,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,51,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,52,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,53,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,54,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,55,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,56,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,57,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,58,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,59,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,60,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,61,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,62,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,63,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,64,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,65,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,66,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,67,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,68,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,69,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,70,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,71,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,72,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,73,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,74,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,75,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,76,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,77,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,78,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,79,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,80,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,81,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,82,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,83,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,84,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,85,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,86,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,87,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,88,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,89,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,90,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,91,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,92,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,93,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,94,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,96,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,97,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,98,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,en,snapkv,0.25,99,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,0,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,2,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,4,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,5,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,6,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,7,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
llama31-8b,qa,niah_single,zh,snapkv,0.5,9,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,10,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,11,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,12,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,13,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,16,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,18,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,zh,snapkv,0.5,19,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,20,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,21,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,22,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,zh,snapkv,0.5,23,TARGET_EXACT,1,True,False,False,True,False,False,False,1
